title,link,category,date,description,content,image,author
"Larache: retards dans l’aménagement de la forêt La Hipica, les habitants en colère",https://fr.le360.ma/societe/larache-retards-dans-lamenagement-de-la-foret-la-hipica-les-habitants-en-colere_7MNUY4AJJ5G7RB2XPYXHM2EBIU/,Société,Le 15/05/2025 à 13h06,"VidéoHuit mois après son lancement, l’aménagement de la forêt urbaine La Hipica, à Larache, accuse un important retard. Alors que le taux d’avancement des travaux n’en est qu’à 60%, les habitants manifestent leur impatience.","
 Le projet d’aménagement de la forêt urbaine La Hipica à Larache connaît un important retard dans sa réalisation. Lancés en septembre 2024, les travaux n’en sont qu’à un taux d’avancement de 60%, selon des sources bien informées contactées par Le360.
 Porté par l’Agence pour la promotion et le développement du Nord (APDN), le Conseil de la région Tanger-Tétouan-Al Hoceima et la direction générale des collectivités locales, pour un budget dépassant les 35 millions de dirhams, le projet comprend plusieurs composantes.
 Il s’agit notamment d’espaces sportifs et récréatifs, de passerelles piétonnes, d’aires de jeux pour enfants, de parkings, ainsi que du renforcement de l’éclairage public. Or, le chantier, confié à une entreprise privée, avance très lentement, subissant même de multiples arrêts temporaires, sans qu’aucune explication officielle de ces retards soit donnée.
 Ainsi, selon le constat relevé par Le360, aucun des terrains de sport prévus (mini-foot, basketball, volley-ball…) n’a ouvert à ce jour. Pire, les travaux de construction de la patinoire et des aires de jeux pour enfants n’ont pas encore démarré, tandis que les parkings, qui doivent accueillir jusqu’à 400 véhicules, ne sont toujours pas opérationnels.
 Pour rappel, la forêt urbaine La Hipica, l’un des rares espaces verts dont dispose Larache, a été ravagée par un incendie l’année dernière. Les habitants de la ville, qui attendaient avec impatience sa réhabilitation, manifestent unanimement leur mécontentement du retard observé dans les travaux.",https://fr.le360.ma/resizer/v2/LQDYTMAQHFDFTPHJT2UP4GBQOI.jpg?auth=4097049140d706e6abaed585fa8d85eb75cab0ff75bf55872304c46b1bfba739&smart=true&width=1216&height=684,Said Kadry
Infrastructures: le groupe de Florentino Perez s’intéresse au Grand stade Hassan II,https://fr.le360.ma/sports/infrastructures-le-groupe-de-florentino-perez-sinteresse-au-grand-stade-hassan-ii_EVZLOME57NAC3LLR2XMJTMEV2A/,Football,Le 15/05/2025 à 12h53,"Le groupe Actividades de Construccion y Servicios (ACS), dont le patron n’est autre que Florentino Perez, envisage de soumettre une offre pour les travaux de construction du Grand stade Hassan II de Casablanca.","
 La décision n’a pas encore été prise, mais le groupe de construction Actividades de Construccion y Servicios (ACS), dirigé par Florentino Perez, étudierait actuellement la possibilité de soumettre une offre, pour le chantier de constuction du Grand stade Hassan II de Casablanca.
 Bien que Madrid et son Santiago Bernabeu soient en concurrence directe avec Casablanca pour accueillir la finale de la Coupe du monde 2030, «cela n’empêche pas la compagnie que dirige le président du Real Madrid de poser son regard» sur le chantier, avance le média espagnol «Voz Populi».
 La même source ajoute que «la compagnie de Florentino Perez s’active depuis plusieurs mois, bien qu’une décision finale n’a pas encore été prise, en attendant une évaluation finale des risques».",https://sport.le360.ma/resizer/v2/363NJIDDKBA43NHUI4IBCAMSKQ.png?auth=8773cf27d9f0311edf810fc2e8827a0541f7158826079d87450b6a726bf662a5&smart=true&width=1216&height=684,"Par, Mohamed Rahali, Mohamed Rahali"
Vers une annulation des législatives de 2026?,https://fr.le360.ma/politique/vers-une-annulation-des-legislatives-de-2026_FY6AFOI32ZDXXIJCAM3YLWWTOY/,Politique,Le 15/05/2025 à 12h00,"ChroniqueDans le contexte actuel, il serait intéressant d’étudier la possibilité d’annuler les prochaines élections législatives. Et d’opter pour un gouvernement de transition nommé par le Roi, où les ministres ne seront pas désignés sur la base de leurs affiliations partisanes, mais sur la base de leurs compétences, leurs expertises et leur patriotisme.","
 L’annulation décidée par le Roi en février dernier du rite sacrificiel de Aïd Al-Adha, a été perçue comme salutaire par tous les citoyens doués de bon sens et animés par l’intérêt national.
 En effet, après six années consécutives de sécheresse et une gabegie sans nom du gouvernement d’Akhannouch dans la gestion des subventions accordées aux importateurs de bovins et d’ovins, le Roi s’est érigé en rempart contre la prédation sans foi ni loi de ceux qu’on appelle depuis les «Fraqchiya» et de leurs protecteurs politiques, à savoir le «clan Akhannouch».
 Désormais, c’est d’une autre urgence qu’il s’agit. D’une sécheresse d’un autre type. D’une sécheresse politique et économique qui dure depuis presque cinq ans. Cinq années de trop. Et son origine n’est nullement climatique, mais népotique et au clanique.
 Hausse majeure des prix, du chômage, de la pauvreté, de la dette et surtout de la colère d’une partie importante du peuple qui n’arrive plus à joindre les deux bouts.
 Au même moment, des appels d’offres ont été raflés de manière fortement douteuse, des fortunes ont gonflé de manière exponentielle et des subventions ont été dilapidées à coups de milliards de dirhams, et ce, toujours au profit du même clan qui, aujourd’hui, ose lancer une campagne électorale qui ne dit pas son nom en nous parlant de «réalisations majeures» et de «bilan positif».
 Dans ce contexte, seuls les chantiers royaux et les initiatives privées de citoyennes et citoyens honnêtes continuent de jouer leur rôle de locomotive de l’économie marocaine, malgré le marasme économique actuel. Mais jusqu’à quand?
 Car le Maroc, malgré le défaitisme de certains, regorge de potentiel et de talents que les puissances étrangères s’arrachent volontiers, et que le népotisme de certains clans pousse à un exil subi ou une dépression profonde. Doit-on systématiquement quitter notre pays pour briller ou réussir?
 Avant d’y répondre, en commençant par trouver un début de solution, deux constats amers doivent impérativement être faits.",https://fr.le360.ma/resizer/v2/HLE36ML3VZANHEQMQQPVDEYZQ4.png?auth=c6bc135acd9fbefcc251044b6971c49f0f7698576a27daefdad99c7e24bc7199&smart=true&width=1216&height=684,Rachid Achachi
"Mali. En un seul jet, Sory Traoré transforme les extincteurs en pulvérisateurs de mousse",https://fr.le360.ma/monde/mali-en-un-seul-jet-sory-traore-transforme-les-extincteurs-en-pulverisateurs-de-mousse_V7ALXYTXERBQZLYWXI3A2DSZVU/,Société,Le 15/05/2025 à 11h43,"VidéoLes bouteilles des extincteurs hors d’usage ne sont plus jetées mais recyclées et transformées en pulvérisateurs de mousse savonneuse utilisée dans les stations de lavage de voitures. Sory Traoré, soudeur de métier, en a fait un business.","
 «La création de ce pulvérisateur de mousse a été une véritable aubaine pour moi, j’ai constaté de nombreux changements positifs notamment la réduction de mon temps de travail». Il ajoute que «grâce à cet équipement, je peux laver deux véhicules en une heure» assure Sékou Konipo, gérant d’une station de lavage de véhicules et motos à Djicoroni Para, un quartier de l’Ouest du district de Bamako.
 Au Mali, les anciennes bouteilles d’extincteurs retrouvent une seconde vie aux stations de lavage de voitures grâce à l’ingéniosité de Sory Traoré, soudeur. «C‘est sur les réseaux sociaux que l’idée de fabrication de pulvérisateur de mousse à l’aide d’anciennes bouteilles d’extincteur m’est venue. J’ai fabriqué un premier prototype il y a deux ans de cela; mais ce n’est que récemment que j’ai décidé de le commercialiser».",https://afrique.le360.ma/resizer/v2/E3UL4PHZ2ZGVDBFVKFDGX6GVWQ.jpg?auth=b3a6d2b99d671dbc7f406fd200badde37eea580169dd66cf2b8b01c8c71e8f40&smart=true&width=1216&height=684,"Diemba Moussa Konaté (Bamako, correspondance)"
"Entretien avec Leila Benali, ministre de la Transition énergétique: «Le gazoduc Nigéria-Maroc permettra à l’Afrique de développer son propre gaz»",https://fr.le360.ma/economie/entretien-avec-leila-benali-ministre-de-la-transition-energetique-le-gazoduc-nigeria-maroc-permettra_5Z4ECLOFDFBPZO2GZTXAXDVJDY/,Economie,Le 15/05/2025 à 11h39,"VidéoLe gazoduc Nigéria-Maroc cristallise une ambition continentale portée par le Maroc. Dans cet entretien, Leila Benali, ministre de la Transition énergétique, détaille les avancées de ce chantier titanesque estimé à 25 milliards de dollars. Plus qu’un simple corridor gazier, c’est une vision politique, industrielle et géostratégique qui se dessine pour l’Afrique de l’Ouest, avec en ligne de mire l’intégration énergétique, l’accès à une énergie propre pour 600 millions d’Africains et l’émergence de nouveaux hubs industriels, notamment à Dakhla.","
 Le méga-projet du gazoduc Nigéria-Maroc, dont le coût est estimé à 25 milliards de dollars, vise à valoriser les ressources gazières africaines au bénéfice des Africains. «La plupart des études ont été finalisées», a assuré Leila Benali, ministre de la Transition énergétique et du Développement durable, lors d’un entretien accordé au site Le360.
 Un projet continental, une ambition panafricaine
 Selon la ministre, le gazoduc permettra d’alimenter en gaz naturel les projets électriques et industriels des treize pays concernés, dont le Maroc. «Le projet gazoduc Nigéria-Maroc est maintenant devenu, comme vous le savez, le projet Afrique Atlantique. On l’appelle maintenant Atlas», précise-t-elle. Il vise également, outre l’Afrique, à approvisionner l’Europe. Leila Benali souligne que le projet «donnera accès à plus de 600 millions de personnes à une énergie propre. Il s’inscrit dans la vision de Sa Majesté le Roi».
 Le gazoduc desservira également les pays du Sahel, en leur assurant un accès à l’Atlantique. Et d’ajouter: «Il ne s’agit pas d’un projet énergétique classique. C’est avant tout une vision politique, une ambition de transformation économique, sociale et géopolitique de l’Afrique de l’Ouest, une région au potentiel immense, mais longtemps entravée dans son développement.»
 Un corridor stratégique pour l’Afrique et le monde
 Pour la ministre marocaine, l’Afrique représente «le dernier réservoir de capacité productive du monde». Elle explique: «Si l’on ne désenclave pas l’Afrique, si l’on ne désengorge pas cette partie de l’Ouest africain tournée vers l’Atlantique, et si l’on ne fluidifie pas ce corridor entre l’Afrique, l’Europe et le bassin atlantique, le monde ne pourra plus produire de PIB.»
 C’est pourquoi, insiste-t-elle, le projet du gazoduc est stratégique à plusieurs échelles: «Il permettra de consommer et de valoriser le gaz africain, tout en soutenant les projets industriels et électriques de la région.»
 Le Maroc comme locomotive énergétique
 Leila Benali souligne l’ambition marocaine: «Le Royaume veut électrifier et industrialiser cette région, avec une énergie moins coûteuse, mais surtout sécurisée.» Le tracé du gazoduc a été défini, la majorité des études sont achevées, et «il ne reste que les études d’impact environnemental à finaliser».
 Parmi les étapes restantes figurent la création de la SPV (Société de projet dédiée) et la décision finale d’investissement, que le Maroc espère obtenir «dans les mois à venir».",https://fr.le360.ma/resizer/v2/4GU5Z37VXZEUFDGDNRNEFPQCSA.jpg?auth=c99185e186a55e94d23953b8f3018269e9b0057d6e74988dc27f87176116bdb7&smart=true&width=1216&height=684,Mohamed Chakir Alaoui
Wydad: deux matchs amicaux contre le FC Porto et le Séville FC dans le pipe,https://fr.le360.ma/sports/wydad-deux-matchs-amicaux-contre-le-fc-porto-et-le-seville-fc-dans-le-pipe_25E4QPHCAFEA3AICGIRIIZ4AS4/,Football,Le 15/05/2025 à 11h04,"En attendant l’officialisation, le Wydad de Casablanca devrait disputer deux matchs amicaux contre le Séville FC et FC Porto, afin de se préparer à la Coupe du Monde des Clubs 2025, prévue aux États-Unis.","
 Pour le moment, on en est aux derniers détails, mais la direction du WAC aurait pris contact avec les deux équipes, à savoir, le Séville FC et le FC Porto, en vue d’organiser deux matchs amicaux fin mai, au Complexe Sportif Mohammed V de Casablanca, pour préparer la prochaine édition de la Coupe du Monde des Clubs, USA 2025.
 Selon une source proche du club andalou, des discussions sont en cours entre les deux directions pour l’organisation de cette rencontre amicale. Aucun accord n’a encore été finalisé à ce stade.
 Par ailleurs,, une source proche du club portugais nous a confirmé que le président, André Villas-Boas, a indiqué aux médias que des négociations sont effectivement en cours avec le WAC. L’accord pourrait se conclure dans les prochaines heures, voire les prochains jours.",https://sport.le360.ma/resizer/v2/OUTUGLVYKVA2HBE7GNB7EBIZJQ.png?auth=148cc48be9464654d8464a292c617f4a808b87b51cae4400e0896b560d43cace&smart=true&width=1216&height=684,Anas Zabari
Le groupe Attijariwafa bank et Rabat Business School de l’UIR signent un partenariat stratégique,https://fr.le360.ma/economie/le-groupe-attijariwafa-bank-et-rabat-business-school-de-luir-signent-un-partenariat-strategique_VY3S277QWVGSTNASX5K3QMNPME/,Economie,Le 15/05/2025 à 10h32,"Le groupe Attijariwafa bank et Rabat Business School, de l’Université internationale de Rabat (UIR), ont signé une convention de partenariat qui s’inscrit dans la dynamique de renforcement des passerelles entre le monde académique et le monde professionnel.","
 Le groupe Attijariwafa bank et Rabat Business School, de l’Université internationale de Rabat (UIR), renforcent leur collaboration à travers la signature d’une convention de partenariat. «Cette initiative vient couronner l’excellence des relations entre les deux institutions qui œuvrent conjointement depuis plusieurs années pour accompagner la montée en compétences des jeunes talents», ont indiqué les deux entités dans un communiqué conjoint.
 Cette collaboration s’inscrit dans la dynamique de renforcement des passerelles entre le monde académique et le monde professionnel, ont-elles ajouté. Elle vise à accompagner les étudiants dans leur insertion professionnelle à travers le recrutement et l’accueil en stage des jeunes talents, la création de synergies autour des parcours académiques et des programmes, le transfert mutuel de compétences et partage des expertises, la mise en place de programmes immersifs favorisant la montée en compétences des jeunes talents et leur insertion professionnelle, le développement de projets conjoints liés à l’entrepreneuriat et à l’innovation et l’accélération des initiatives communes en matière d’accompagnement des jeunes sur le volet inhérent au développement de l’intelligence collective, aux soft skills et au développement personnel.",https://fr.le360.ma/resizer/v2/PMM4F4R2DJD4TEYYLMLF2R7PTE.JPG?auth=a6f804ed0f55e824525ee4c9c87f02b67b094c5eb66a996da6739646f195fd0b&smart=true&width=1216&height=684,Nisrine Zaoui
"Guinée. Financement des créations culturelles: les candidatures reçues jusqu’au 15 juin, les procédures simplifiées",https://fr.le360.ma/monde/guinee-financement-des-creations-culturelles-les-candidatures-recues-jusquau-15-juin-les-procedures_6VUHTGAAMNDNRHJHGX7IX7LICQ/,Afrique de l’Ouest,Le 15/05/2025 à 10h22,"Longtemps confrontés au manque de soutien financier, les animateurs de la vie culturelle voient enfin poindre une lueur d’espoir. La direction du Fonds du Développement des Arts et de la Culture a rencontré les acteurs culturels, en prélude
au lancement de l’appel à candidature pour le financement de projets artistiques de la session 2025.","
 Une dynamique nouvelle est enclenchée pour les acteurs du milieu de la culture. En organisant, mardi 13 mai, des rencontres avec les artistes et les opérateurs culturels, le Fonds de Développement des Arts et de la Culture (FODAC) veut mettre fin à une longue période d’incompréhensions liée à leur accès au financement public.
 Ces sessions visent à vulgariser les critères de sélection, les modalités de soumission et les outils indispensables pour répondre efficacement aux appels à candidature pour les porteurs de projets culturels.
 Pour Malick Kébé, directeur général du FODAC, cette nouvelle approche vise avant tout l’inclusion et la transparence «les rencontres régulières que nous tenons avec les acteurs visent à clarifier les critères de sélection et à vulgariser nos outils: manuels de procédures, fiches d’inscription, critères d’éligibilité… Ces échanges sont fondamentaux pour améliorer notre dispositif, mais aussi pour le réadapter à la réalité du terrain».",https://afrique.le360.ma/resizer/v2/VCE7OZPTPBEAHOQDW4PUOEX5KY.png?auth=d29176f3bd35c6405a618e75d080ae74dd16bbd4d433e0f8b63401ad20f6c335&smart=true&width=1216&height=684,"Mamadou Mouctar Souaré (Conakry, correspondance)"
Moyen-Orient: Trump se rend Abou Dhabi après avoir été accueilli à Ryad et Doha,https://fr.le360.ma/monde/moyen-orient-trump-se-rend-abou-dhabi-apres-avoir-ete-accueilli-a-ryad-et-doha_B3L6A4DLKJBMRM23OCIX4KCQW4/,International,Le 15/05/2025 à 09h35,"Après l’Arabie saoudite et le Qatar, le président américain Donald Trump conclut ce jeudi, par une visite aux Émirats arabes unis, une tournée dans le Golfe ponctuée d’ annonces spectaculaires.","
 Déjà accueilli en Arabie saoudite et au Qatar, Donald Trump conclut ce jeudi 15 mai aux Émirats arabes unis une tournée dans le Golfe ponctuée de spectaculaires annonces économiques et d’un coup d’éclat sur la Syrie.
 Cette tournée de trois pays du Golfe est le premier déplacement international important du président américain après son passage à Rome pour les funérailles du pape. Comme pendant son premier mandat, il a boudé les alliés occidentaux traditionnels au profit de ces pays de plus en plus influents sur la scène diplomatique internationale.
 Mais alors qu’en 2017, il avait profité de son passage dans la région pour aller en Israël, il ne fera pas le voyage cette fois, ce qui, selon les analystes, confirme un froid avec le Premier ministre Benjamin Netanyahu.
 Donald Trump ne devrait pas repartir des Émirats arabes unis sans avoir glané des promesses d’investissements et de commandes aux montants aussi faramineux. L’Arabie saoudite a par exemple promis 600 milliards de dollars d’investissements, tandis que la compagnie Qatar Airways a passé une gigantesque commande à l’avionneur américain Boeing pour 200 milliards de dollars.
 Adepte d’une diplomatie transactionnelle, le président américain estime que l’amitié des États-Unis ne va pas sans contreparties. Et s’il a créé la surprise mercredi en annonçant une levée des sanctions pesant sur la Syrie, et même accepté de rencontrer le président Ahmad al-Charaa, c’est en bonne partie dû à l’insistance du prince héritier saoudien Mohammed ben Salmane.
 Président syrien «séduisant»
 Le dirigeant du royaume saoudien a su répondre aux attentes de faste monarchique et de «deals» spectaculaires du président républicain pour provoquer cette entrevue, la première du genre en 25 ans. Donald Trump en a retiré une excellente impression du chef d’État syrien, qui a par le passé figuré sur une liste de jihadistes recherchés par les États-Unis, et qu’il a décrit comme un homme «jeune et séduisant».
 L’ancien promoteur immobilier a aussi très clairement confirmé la rupture avec la stratégie diplomatique de l’ancien président démocrate Joe Biden, faite en partie d’appels au respect des droits humains et à la démocratie. Dans un discours remarqué à Ryad, Donald Trump a au contraire rejeté toute ingérence dans les affaires intérieures des pays.
 Ne pas «sonder les âmes»
 «Trop de présidents américains ont été affectés par la notion selon laquelle c’est notre travail de sonder les âmes de dirigeants étrangers et d’utiliser l’action américaine pour faire justice», a-t-il déclaré. «C’est le travail de Dieu de rendre la justice, le mien est de défendre l’Amérique», a encore dit l’ancien promoteur immobilier.
 L’extrait vidéo du discours, qui étrille la doctrine interventionniste chère à des républicains de la vieille école, a été partagé sur X par le vice-président JD Vance. Ce dernier, qui soutient ouvertement des partis d’extrême-droite en Europe, a applaudi «la meilleure explication d’une politique étrangère intelligente et réaliste que j’aie jamais entendue de la part d’un président américain».",https://fr.le360.ma/resizer/v2/Y46DE7DCRRGJXOB52SONY7BUJI.jpg?auth=9cce3170f36d26124d5158b0d60c25fe54136c769a488d945448866a5f4a0c81&smart=true&width=1216&height=684,"Par, Le360 (avec AFP)"
Belgique: Georges-Louis Bouchez explique l’annonce du soutien de son parti à la reconnaissance de la marocanité du Sahara,https://fr.le360.ma/politique/belgique-georges-louis-bouchez-explique-lannonce-du-soutien-de-son-parti-a-la-reconnaissance-de-la_X6F4IGKWHJFCBNMJLPLWZCA3OI/,Politique,Le 15/05/2025 à 09h13,"EntretienDans une vidéo publiée le 14 mai et réalisée la veille à Tétouan, Georges-Louis Bouchez, président du parti de droite belge le Mouvement réformateur (MR), a annoncé le dépôt d’un texte au Parlement fédéral «qui visera à reconnaître la souveraineté internationale marocaine sur le Sahara». Dans un entretien exclusif avec Le360, il revient sur les raisons qui ont motivé une décision qui risque fort de rallier la majorité gouvernementale belge à sa cause.","
 Avec pour toile de fond un mur de zellige nuancé de teintes bleues, Georges-Louis Bouchez, président du parti libéral belge le Mouvement réformateur (MR), a pris la parole dans une vidéo filmée à Tétouan, où il était invité ce week-end par des entrepreneurs belges dans le cadre d’une conférence. Dans cette vidéo, le chef de MR, qui fait partie de la coalition au pouvoir en Belgique, affirme ainsi qu’«il est aujourd’hui évident que la souveraineté et l’administration du Sahara sont effectivement et légitimement entre les mains du Maroc».
 Une étape décisive dans des relations belgo-marocaines au beau fixe
 Si le soutien du MR à la souveraineté du Maroc sur le Sahara n’a rien de nouveau, l’annonce faite par son président représente toutefois une étape inédite franchie par celui-ci. Ainsi, avant d’amener sa proposition, Georges-Louis Bouchez entreprend en première partie de cette vidéo de rappeler l’importance des relations belgo-marocaines, en détaillant les différents volets qui la composent et en entrevoyant les perspectives d’avenir communes aux deux pays. «J’achève aujourd’hui trois jours au Maroc durant lesquels j’ai pu rencontrer des chefs d’entreprise, des officiels et également des homologues de partis, et c’était vraiment l’occasion de pouvoir renforcer nos relations, mais aussi établir des perspectives», annonce Georges-Louis Bouchez.
 En effet, poursuit-il, «nous sommes deux pays amis et nous sommes deux pays confrontés à la fois aux mêmes défis et aux mêmes opportunités. Que ce soit sur la question sécuritaire ou l’échange d’informations, la coopération judiciaire entre le Maroc et la Belgique nous permettra de lutter plus efficacement dans la lutte contre l’islamisme radical, contre le terrorisme et également contre le trafic de drogue».
 À cet effet, le président du MR a profité de cette visite de trois jours pour rencontrer Abdellatif Ouahbi, ministre de la Justice. Une rencontre, documentée sur son compte Instagram, qui a permis «d’évoquer notre coopération judiciaire et nos collaborations pour renforcer notre sécurité mutuelle», commente-t-il. «En tant que pays amis confrontés à des défis communs, il est indispensable de renforcer nos échanges directs dans la lutte contre le trafic de drogue, le terrorisme et, de façon globale, dans le suivi, la condamnation et l’exécution des peines des délinquants», a-t-il aussi souligné.
 Georges-Louis Bouchez n’en perd pas pour autant de vue non plus l’importance des enjeux en termes de développement économique. Pour lui, «le Maroc est un pays qui est véritablement en plein déploiement» avec, d’un côté, «énormément d’investissements», de l’autre, «les perspectives de la Coupe du monde de football» et enfin, en troisième lieu, «l’enjeu énergétique, puisque le Maroc aujourd’hui a des ambitions extrêmement importantes en termes de renouvelables». Et de prendre pour exemple l’ambition du Maroc d’être «une terre de production d’hydrogène grâce à ce soleil, extrêmement généreux, et d’utiliser également le vent». Autant de paramètres «qui nous aideront dans le défi énergétique», entrevoit l’homme politique belge.
 La reconnaissance de la marocanité du Sahara: une suite logique
 Autant d’arguments qui plaident en faveur d’une décision qui se doit d’être prise: reconnaître la marocanité du Sahara atlantique. Ainsi, annonce Georges-Louis Bouchez, «c’est pour cette raison, mais aussi compte tenu de l’évolution politique de ces dernières décennies, que je déposerai au Parlement fédéral un texte qui visera à reconnaître la souveraineté marocaine sur le Sahara, ainsi que le plan d’autonomie développé par le Maroc. Il est aujourd’hui évident que la souveraineté et l’administration du territoire du Sahara sont effectivement et légitimement entre les mains du Maroc».
 Cette décision, le président du MR la justifie d’autant plus qu’il connaît bien le Maroc où il s’est rendu à plusieurs reprises. «J‘ai eu l’occasion de me rendre à Laâyoune, il y a trois ans, ainsi quʼà Dakhla, et jʼai eu l’occasion de me rendre compte sur place que cʼest une terre de développement, de paix et de stabilité politique», explique-t-il.
 Mais cette démarche n’a pas pour but d’être un acte isolé. «Jʼespère rassembler une majorité des autres formations politiques pour pouvoir avancer, positivement, sans oublier certaines revendications des pays voisins, et permettre au Maroc d’être pleinement reconnu sur cette partie du territoire», annonce Georges-Louis Bouchez.
 Entrevoyant l’avenir commun aux deux pays qui reste à écrire ensemble, le président du MR a rappelé que le principal ciment qui lie les deux pays réside en la communauté nationale qu’ils partageant, à savoir les Belgo-marocains, et qu’à ce titre, «nos liens doivent être plus que jamais renforcés», martèle-t-il.
 «Cette reconnaissance est très symbolique au vu des liens qui existent entre la Belgique et le Maroc par le biais des deux communautés nationales. Nous sommes entrés dans une nouvelle ère diplomatique où les grandes puissances reconnaissent l’intégrité territoriale marocaine. Il se trouve que la Belgique va aussi dans ce sens et permet de rentrer dans une nouvelle relation à égalité avec la puissance continentale qu’est en train de devenir le Maroc, en respectant un combat de souveraineté qui est cher au peuple marocain et qui permettrait de continuer à solidifier les liens de pays amis qui ont une histoire commune», affirme quant à lui Yassine Rafik, porte-parole du président du MR, dans une déclaration pour Le360.",https://fr.le360.ma/resizer/v2/XM5OESGXVVDJ7FJ43GTPAET7ZY.jpeg?auth=c344626c98d448068f92473cd3fcb78ec64a161d3c13835e83ed3d53d9a1fb46&smart=true&width=1216&height=684,Zineb Ibnouzahir
